Query_id	tax
total_18093392	k__Bacteria;p__Proteobacteria
total_18093889	k__Bacteria
total_18094115	k__Bacteria;p__Bacteroidetes
total_18094845	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae
total_18095374	k__Bacteria
total_18095375	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
total_18096217	k__Bacteria
total_18096718	k__Bacteria
total_18097261	k__Bacteria
total_1809797	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_18098322	k__Bacteria
total_18098712	k__Bacteria
total_18098933	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_18099083	k__Bacteria;p__Proteobacteria
total_180992	k__Bacteria
total_18099308	k__Bacteria;p__Proteobacteria
total_18099928	k__Bacteria
total_18099956	k__Bacteria;p__Proteobacteria
total_18099961	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_18100284	k__Bacteria
total_18100299	k__Bacteria
total_181004	k__Bacteria
total_18100629	k__Bacteria
total_18100812	k__Bacteria
total_181010	k__Bacteria
total_18102851	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_18102975	k__Bacteria
total_1810345	k__Bacteria
total_181035	k__Bacteria;p__Proteobacteria
total_18104589	k__Bacteria
total_18104590	k__Bacteria
total_18104919	k__Bacteria
total_18104920	k__Bacteria
total_18105201	k__Bacteria
total_1810703	k__Bacteria
total_18107800	k__Bacteria
total_18108193	k__Bacteria
total_181085	k__Bacteria;p__Proteobacteria
total_18108686	k__Bacteria;p__Proteobacteria
total_18108804	k__Bacteria
total_18108809	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_18108810	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_18109510	k__Bacteria
total_18110106	k__Bacteria
total_18110191	k__Bacteria
total_18110334	k__Bacteria
total_18110729	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_18110745	k__Bacteria
total_18111610	k__Bacteria
total_18111786	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_18112318	k__Bacteria;p__Proteobacteria
total_18113266	k__Bacteria
total_18113340	k__Bacteria
total_18113907	Unclassified
total_18114415	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Anaeromyxobacteraceae;g__Anaeromyxobacter;s__Anaeromyxobacter_dehalogenans
total_18114758	k__Bacteria
total_18115094	k__Bacteria
total_181153	k__Bacteria
total_1811533	k__Bacteria;p__Bacteroidetes
total_18116087	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_18116088	k__Bacteria
total_18116148	k__Bacteria
total_18117130	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_18117247	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_18118208	k__Bacteria
total_18119337	k__Bacteria
total_1811939	k__Bacteria
total_1811940	k__Bacteria
total_1811941	k__Bacteria
total_1811942	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Candidatus_Koribacter;s__Candidatus_Koribacter_versatilis
total_1811943	k__Bacteria
total_18120126	k__Bacteria
total_18120298	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_18120615	k__Bacteria
total_18120990	Unclassified
total_18121936	k__Bacteria
total_18121938	k__Bacteria;p__Actinobacteria
total_18122717	k__Bacteria;p__Proteobacteria
total_18122718	k__Bacteria;p__Proteobacteria
total_1812288	k__Bacteria
total_18123239	k__Bacteria
total_18123598	k__Bacteria
total_18124085	k__Bacteria
total_18124174	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_18124767	k__Bacteria
total_18125764	k__Bacteria
total_18126092	k__Bacteria
total_18126548	k__Bacteria
total_18126762	k__Bacteria
total_18126895	k__Bacteria
total_18127453	Unclassified
total_18128594	k__Bacteria;p__Proteobacteria
total_18129534	k__Bacteria;p__Proteobacteria
total_18130059	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_18131499	k__Bacteria
total_18131772	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae
total_1813269	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_18132932	k__Bacteria;p__Proteobacteria
total_18134	Unclassified
total_181343	k__Bacteria
total_18134647	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_18135527	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_18135559	k__Bacteria
total_18135736	k__Bacteria;p__Proteobacteria
total_18136130	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_18136341	k__Bacteria
total_18136342	k__Bacteria
total_18136796	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae
total_18137301	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_1813918	k__Bacteria
total_18140409	k__Bacteria
total_18140448	k__Bacteria
total_18140961	k__Bacteria
total_18141191	k__Bacteria
total_18141442	Unclassified
total_1814222	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_18142379	k__Bacteria;p__Bacteroidetes
total_18142497	k__Bacteria;p__Proteobacteria
total_18142601	k__Bacteria;p__Bacteroidetes
total_18142735	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_18143364	k__Bacteria
total_18143449	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_18144654	k__Bacteria;p__Proteobacteria
total_18145309	k__Bacteria
total_18145311	k__Bacteria
total_18145447	k__Bacteria;p__Proteobacteria
total_18146096	Unclassified
total_18146782	k__Bacteria
total_18147133	k__Bacteria
total_18148376	k__Bacteria
total_1814874	k__Bacteria
total_18148776	k__Bacteria
total_18150569	k__Bacteria
total_18151305	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_18153525	k__Bacteria
total_18153696	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_18153723	k__Bacteria;p__Proteobacteria
total_18153741	k__Bacteria
total_18154994	k__Bacteria;p__Acidobacteria
total_18155359	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
total_18155555	k__Bacteria
total_18155885	k__Bacteria
total_18156422	k__Bacteria;p__Bacteroidetes
total_18156764	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium
total_18156982	k__Bacteria
total_18157490	k__Bacteria;p__Actinobacteria
total_18157679	k__Bacteria
total_18157780	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_18158780	k__Bacteria;p__Bacteroidetes
total_1815887	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatirosa;s__Gemmatirosa_kalamazoonesis
total_18159197	k__Bacteria;p__Actinobacteria
total_18159685	Unclassified
total_18159797	k__Bacteria
total_18160262	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_1816079	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae
total_1816103	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_18161915	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium
total_18161996	k__Bacteria
total_18162481	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
total_18163997	k__Bacteria
total_18164546	k__Bacteria
total_18164597	k__Bacteria
total_18165153	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_181655	Unclassified
total_18165721	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_18166671	k__Bacteria
total_1816682	k__Bacteria
total_18167619	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae
total_18167658	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_18167950	k__Bacteria
total_18168047	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_18168999	k__Bacteria
total_18169046	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_18169633	k__Bacteria
total_18169662	k__Bacteria
total_18170250	k__Bacteria
total_18170938	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_18170987	k__Bacteria
total_18171011	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_18171233	k__Bacteria
total_18171234	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Unclassified;s__Acidobacteriaceae_bacterium_URHE0068
total_18171895	k__Bacteria
total_18173258	k__Bacteria
total_18173348	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_18173681	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_18173744	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_18174178	k__Bacteria
total_18174193	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae
total_18174427	k__Bacteria
total_18174428	k__Bacteria
total_18174429	k__Bacteria
total_18174434	k__Bacteria
total_18174797	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_18174979	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_1817500	k__Bacteria
total_1817537	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_18175725	k__Bacteria
total_1817593	k__Bacteria
total_18175982	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_18176063	Unclassified
total_18176673	k__Bacteria
total_18176695	Unclassified
total_1817738	k__Bacteria;p__Proteobacteria
total_18177521	k__Bacteria
total_18178023	k__Bacteria
total_181782	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_18178703	k__Bacteria
total_18178990	k__Bacteria
total_1817908	k__Bacteria
total_18180828	k__Bacteria
total_1818123	k__Bacteria;p__Bacteroidetes
total_18181372	k__Bacteria
total_18181409	k__Bacteria
total_18182110	k__Bacteria
total_18182215	k__Bacteria
total_18182557	k__Bacteria
total_18184119	k__Bacteria;p__Proteobacteria
total_1818457	Unclassified
total_18185474	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_18186048	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_18186356	k__Bacteria;p__Bacteroidetes
total_18186514	k__Bacteria
total_18186624	k__Bacteria
total_18187158	k__Bacteria
total_18188490	k__Bacteria
total_18188805	k__Bacteria
total_18188858	k__Bacteria
total_18189157	k__Bacteria;p__Acidobacteria;c__Blastocatellia;o__Unclassified;f__Unclassified
total_1818924	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_18190158	k__Bacteria
total_18191105	k__Bacteria
total_18192088	k__Bacteria
total_18192089	k__Bacteria
total_18192090	k__Bacteria
total_18192661	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_18193271	k__Bacteria
total_18193318	k__Bacteria;p__Proteobacteria
total_18193319	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_18193855	k__Bacteria
total_18194361	k__Bacteria
total_18194575	k__Bacteria
total_18194712	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae
total_1819492	k__Bacteria
total_1819580	k__Bacteria;p__Acidobacteria
total_18196232	k__Bacteria
total_18197081	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae
total_18197631	k__Bacteria
total_18197741	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_18198694	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella
total_1819921	k__Bacteria
total_1819922	k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Haloferacales;f__Haloferacaceae;g__Haloferax;s__Haloferax_prahovense
total_18199250	k__Bacteria
total_18199322	k__Bacteria
total_18199540	k__Bacteria;p__Acidobacteria
total_18199541	k__Bacteria
total_1819957	k__Bacteria;p__Proteobacteria
total_18199675	k__Bacteria
total_18199732	k__Bacteria
total_18199739	k__Bacteria
total_1820015	k__Bacteria;p__Proteobacteria
total_18200225	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
total_18200226	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae
total_18200431	k__Bacteria;p__Proteobacteria
total_18201139	k__Bacteria
total_1820164	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_18202014	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_18202365	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella
total_18202690	k__Bacteria
total_18202962	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales
total_18203126	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_18204730	k__Bacteria;p__Proteobacteria
total_18204747	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_1820476	k__Bacteria
total_18207211	k__Bacteria
total_18207237	k__Bacteria
total_18207746	k__Bacteria
total_18208287	Unclassified
total_18208374	k__Bacteria
total_18208428	Unclassified
total_18208429	k__Bacteria
total_18208472	k__Bacteria;p__Bacteroidetes
total_18208753	k__Bacteria
total_1820897	k__Bacteria
total_18209745	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_18209746	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_18209890	k__Bacteria
total_18209915	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_18210185	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_1821021	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_1821033	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae
total_18210367	k__Bacteria;p__Proteobacteria
total_18210642	k__Bacteria
total_18210709	k__Bacteria
total_18210746	Unclassified
total_1821104	k__Bacteria
total_1821105	k__Bacteria
total_1821116	k__Bacteria
total_18211223	k__Bacteria;p__Acidobacteria
total_18211226	k__Bacteria
total_18211461	k__Bacteria
total_18211493	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_18211692	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Rheinheimera;s__Rheinheimera_texasensis
total_18211858	k__Bacteria
total_18212752	Unclassified
total_18213272	k__Bacteria
total_18214012	k__Bacteria
total_1821413	k__Bacteria
total_18214231	k__Bacteria
total_18214503	k__Bacteria
total_182149	k__Bacteria
total_18214971	k__Bacteria;p__Cyanobacteria;c__Unclassified
total_18215141	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_1821522	k__Bacteria
total_18215388	k__Bacteria;p__Chloroflexi;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Chloroflexi_bacterium_CSP1-4
total_1821545	k__Bacteria
total_18215502	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_18216627	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales
total_18216689	k__Bacteria
total_18216703	k__Bacteria
total_18217141	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_18217419	k__Bacteria
total_18218076	k__Bacteria;p__Planctomycetes
total_18218488	k__Bacteria
total_18218700	Unclassified
total_18219053	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae
total_1821957	k__Bacteria
total_18219754	k__Bacteria
total_1821976	k__Bacteria
total_18219956	k__Bacteria
total_18220565	k__Bacteria
total_18221888	k__Bacteria
total_18222534	k__Bacteria
total_18222798	k__Bacteria
total_18222819	k__Bacteria;p__Proteobacteria
total_18223230	k__Bacteria
total_18223356	k__Bacteria
total_18223664	k__Bacteria
total_18224786	k__Bacteria
total_18224863	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales
total_18224879	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_18225377	k__Bacteria
total_18226049	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_18226355	k__Bacteria
total_18226656	k__Bacteria
total_18226880	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_18227054	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae
total_18227575	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae
total_18227972	k__Bacteria
total_18228090	k__Bacteria
total_18228143	k__Bacteria
total_18228211	k__Bacteria
total_18228255	k__Bacteria
total_18228415	k__Bacteria
total_1822851	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfosporosinus;s__Desulfosporosinus_acidiphilus
total_18228832	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_18229378	k__Bacteria
total_18230311	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_18230472	k__Bacteria
total_18230514	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium
total_18230516	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_18231174	k__Bacteria
total_18231306	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae
total_18231545	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_18231598	k__Bacteria
total_18231811	k__Bacteria;p__Bacteroidetes
total_18232368	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae
total_18232657	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_18232705	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae
total_18233307	k__Bacteria
total_18233517	k__Bacteria;p__Proteobacteria
total_18233929	k__Bacteria
total_18234295	k__Eukaryota
total_18234547	k__Bacteria
total_18234871	k__Bacteria
total_1823524	k__Bacteria
total_18235350	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae
total_18235970	Unclassified
total_1823799	k__Bacteria
total_18238215	k__Bacteria;p__Bacteroidetes
total_1823945	k__Bacteria;p__Bacteroidetes
total_1823989	k__Bacteria
total_18240944	k__Bacteria;p__Firmicutes
total_18240993	k__Bacteria
total_18242075	k__Bacteria;p__Proteobacteria
total_18242412	k__Bacteria
total_18243121	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_18243421	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_18244101	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
